"Notes"	"Year"	"Year Code"	"State"	"State Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10018	1048319	955.6
	"2000"	"2000"	"South Carolina"	"45"	"Drug-induced causes"	"D"	735	4012012	18.3
	"2000"	"2000"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	867	4012012	21.6
	"2000"	"2000"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	36903	4012012	919.8
	"2000"	"2000"	"South Dakota"	"46"	"Drug-induced causes"	"D"	105	754844	13.9
	"2000"	"2000"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	134	754844	17.8
	"2000"	"2000"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7014	754844	929.2
	"2000"	"2000"	"Tennessee"	"47"	"Drug-induced causes"	"D"	874	5689283	15.4
	"2000"	"2000"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	662	5689283	11.6
	"2000"	"2000"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	55184	5689283	970.0
	"2000"	"2000"	"Texas"	"48"	"Drug-induced causes"	"D"	3552	20851820	17.0
	"2000"	"2000"	"Texas"	"48"	"Alcohol-induced causes"	"A"	2248	20851820	10.8
	"2000"	"2000"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	149773	20851820	718.3
	"2000"	"2000"	"Utah"	"49"	"Drug-induced causes"	"D"	296	2233169	13.3
	"2000"	"2000"	"Utah"	"49"	"Alcohol-induced causes"	"A"	236	2233169	10.6
	"2000"	"2000"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	12331	2233169	552.2
	"2000"	"2000"	"Vermont"	"50"	"Drug-induced causes"	"D"	156	608827	25.6
	"2000"	"2000"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	77	608827	12.6
	"2000"	"2000"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5125	608827	841.8
	"2000"	"2000"	"Virginia"	"51"	"Drug-induced causes"	"D"	820	7078515	11.6
	"2000"	"2000"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	707	7078515	10.0
	"2000"	"2000"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	56237	7078515	794.5
	"2000"	"2000"	"Washington"	"53"	"Drug-induced causes"	"D"	1457	5894121	24.7
	"2000"	"2000"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1023	5894121	17.4
	"2000"	"2000"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	43888	5894121	744.6
	"2000"	"2000"	"West Virginia"	"54"	"Drug-induced causes"	"D"	360	1808344	19.9
	"2000"	"2000"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	312	1808344	17.3
	"2000"	"2000"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	21087	1808344	1166.1
	"2000"	"2000"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	755	5363675	14.1
	"2000"	"2000"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	842	5363675	15.7
	"2000"	"2000"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	46375	5363675	864.6
	"2000"	"2000"	"Wyoming"	"56"	"Drug-induced causes"	"D"	123	493782	24.9
	"2000"	"2000"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	105	493782	21.3
	"2000"	"2000"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	3903	493782	790.4
	"2001"	"2001"	"Alabama"	"01"	"Drug-induced causes"	"D"	541	4467634	12.1
	"2001"	"2001"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	443	4467634	9.9
	"2001"	"2001"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	45267	4467634	1013.2
	"2001"	"2001"	"Alaska"	"02"	"Drug-induced causes"	"D"	145	633714	22.9
	"2001"	"2001"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	195	633714	30.8
	"2001"	"2001"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	2930	633714	462.4
	"2001"	"2001"	"Arizona"	"04"	"Drug-induced causes"	"D"	963	5273477	18.3
	"2001"	"2001"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	798	5273477	15.1
	"2001"	"2001"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	40906	5273477	775.7
	"2001"	"2001"	"Arkansas"	"05"	"Drug-induced causes"	"D"	282	2691571	10.5
	"2001"	"2001"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	281	2691571	10.4
	"2001"	"2001"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	27738	2691571	1030.6
	"2001"	"2001"	"California"	"06"	"Drug-induced causes"	"D"	4691	34479458	13.6
	"2001"	"2001"	"California"	"06"	"Alcohol-induced causes"	"A"	5306	34479458	15.4
	"2001"	"2001"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	233618	34479458	677.6
	"2001"	"2001"	"Colorado"	"08"	"Drug-induced causes"	"D"	1536	4425687	34.7
	"2001"	"2001"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1166	4425687	26.3
	"2001"	"2001"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	28173	4425687	636.6
	"2001"	"2001"	"Connecticut"	"09"	"Drug-induced causes"	"D"	528	3432835	15.4
	"2001"	"2001"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	425	3432835	12.4
	"2001"	"2001"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	29789	3432835	867.8
	"2001"	"2001"	"Delaware"	"10"	"Drug-induced causes"	"D"	132	795699	16.6
	"2001"	"2001"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	163	795699	20.5
	"2001"	"2001"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	7095	795699	891.7
	"2001"	"2001"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	168	574504	29.2
	"2001"	"2001"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	170	574504	29.6
	"2001"	"2001"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	5920	574504	1030.5
	"2001"	"2001"	"Florida"	"12"	"Drug-induced causes"	"D"	3000	16356966	18.3
	"2001"	"2001"	"Florida"	"12"	"Alcohol-induced causes"	"A"	2320	16356966	14.2
	"2001"	"2001"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	166926	16356966	1020.5
	"2001"	"2001"	"Georgia"	"13"	"Drug-induced causes"	"D"	1036	8377038	12.4
	"2001"	"2001"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	983	8377038	11.7
	"2001"	"2001"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	64346	8377038	768.1
	"2001"	"2001"	"Hawaii"	"15"	"Drug-induced causes"	"D"	165	1225948	13.5
	"2001"	"2001"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	91	1225948	7.4
	"2001"	"2001"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	8394	1225948	684.7
	"2001"	"2001"	"Idaho"	"16"	"Drug-induced causes"	"D"	220	1319962	16.7
	"2001"	"2001"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	213	1319962	16.1
	"2001"	"2001"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	9740	1319962	737.9
	"2001"	"2001"	"Illinois"	"17"	"Drug-induced causes"	"D"	1598	12488445	12.8
	"2001"	"2001"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	1325	12488445	10.6
	"2001"	"2001"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	105324	12488445	843.4
	"2001"	"2001"	"Indiana"	"18"	"Drug-induced causes"	"D"	769	6127760	12.5
	"2001"	"2001"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	625	6127760	10.2
	"2001"	"2001"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	55087	6127760	899.0
	"2001"	"2001"	"Iowa"	"19"	"Drug-induced causes"	"D"	379	2931997	12.9
	"2001"	"2001"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	353	2931997	12.0
	"2001"	"2001"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	27764	2931997	946.9
	"2001"	"2001"	"Kansas"	"20"	"Drug-induced causes"	"D"	393	2702162	14.5
	"2001"	"2001"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	346	2702162	12.8
	"2001"	"2001"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	24615	2702162	910.9
	"2001"	"2001"	"Kentucky"	"21"	"Drug-induced causes"	"D"	681	4068132	16.7
	"2001"	"2001"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	520	4068132	12.8
	"2001"	"2001"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	39821	4068132	978.9
	"2001"	"2001"	"Louisiana"	"22"	"Drug-induced causes"	"D"	2794	4477875	62.4
	"2001"	"2001"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	498	4477875	11.1
	"2001"	"2001"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	41706	4477875	931.4
	"2001"	"2001"	"Maine"	"23"	"Drug-induced causes"	"D"	283	1285692	22.0
	"2001"	"2001"	"Maine"	"23"	"Alcohol-induced causes"	"A"	204	1285692	15.9
	"2001"	"2001"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	12408	1285692	965.1
	"2001"	"2001"	"Maryland"	"24"	"Drug-induced causes"	"D"	959	5374691	17.8
	"2001"	"2001"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	710	5374691	13.2
	"2001"	"2001"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	43788	5374691	814.7
	"2001"	"2001"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	967	6397634	15.1
	"2001"	"2001"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	693	6397634	10.8
	"2001"	"2001"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	56643	6397634	885.4
	"2001"	"2001"	"Michigan"	"26"	"Drug-induced causes"	"D"	1636	9991120	16.4
	"2001"	"2001"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	1343	9991120	13.4
	"2001"	"2001"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	86088	9991120	861.6
	"2001"	"2001"	"Minnesota"	"27"	"Drug-induced causes"	"D"	755	4982796	15.2
	"2001"	"2001"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	804	4982796	16.1
	"2001"	"2001"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	37671	4982796	756.0
	"2001"	"2001"	"Mississippi"	"28"	"Drug-induced causes"	"D"	272	2852994	9.5
	"2001"	"2001"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	345	2852994	12.1
	"2001"	"2001"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	28233	2852994	989.6
	"2001"	"2001"	"Missouri"	"29"	"Drug-induced causes"	"D"	859	5641142	15.2
	"2001"	"2001"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	983	5641142	17.4
	"2001"	"2001"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	54876	5641142	972.8
	"2001"	"2001"	"Montana"	"30"	"Drug-induced causes"	"D"	215	906961	23.7
	"2001"	"2001"	"Montana"	"30"	"Alcohol-induced causes"	"A"	231	906961	25.5
	"2001"	"2001"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	8244	906961	909.0
	"2001"	"2001"	"Nebraska"	"31"	"Drug-induced causes"	"D"	157	1719836	9.1
	"2001"	"2001"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	138	1719836	8.0
	"2001"	"2001"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	15161	1719836	881.5
	"2001"	"2001"	"Nevada"	"32"	"Drug-induced causes"	"D"	401	2098399	19.1
	"2001"	"2001"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	434	2098399	20.7
	"2001"	"2001"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	16221	2098399	773.0
	"2001"	"2001"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	228	1255517	18.2
	"2001"	"2001"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	206	1255517	16.4
	"2001"	"2001"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	9778	1255517	778.8
	"2001"	"2001"	"New Jersey"	"34"	"Drug-induced causes"	"D"	1158	8492671	13.6
	"2001"	"2001"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	958	8492671	11.3
	"2001"	"2001"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	74566	8492671	878.0
	"2001"	"2001"	"New Mexico"	"35"	"Drug-induced causes"	"D"	438	1831690	23.9
	"2001"	"2001"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	555	1831690	30.3
	"2001"	"2001"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	14048	1831690	766.9
	"2001"	"2001"	"New York"	"36"	"Drug-induced causes"	"D"	2832	19082838	14.8
	"2001"	"2001"	"New York"	"36"	"Alcohol-induced causes"	"A"	2106	19082838	11.0
	"2001"	"2001"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	158959	19082838	833.0
	"2001"	"2001"	"North Carolina"	"37"	"Drug-induced causes"	"D"	2141	8210122	26.1
	"2001"	"2001"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	1496	8210122	18.2
	"2001"	"2001"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	70818	8210122	862.6
	"2001"	"2001"	"North Dakota"	"38"	"Drug-induced causes"	"D"	823	639062	128.8
	"2001"	"2001"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	120	639062	18.8
	"2001"	"2001"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	6044	639062	945.8
	"2001"	"2001"	"Ohio"	"39"	"Drug-induced causes"	"D"	1915	11387404	16.8
	"2001"	"2001"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	1389	11387404	12.2
	"2001"	"2001"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	107934	11387404	947.8
	"2001"	"2001"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	547	3467100	15.8
	"2001"	"2001"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	414	3467100	11.9
	"2001"	"2001"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	34630	3467100	998.8
	"2001"	"2001"	"Oregon"	"41"	"Drug-induced causes"	"D"	655	3467937	18.9
	"2001"	"2001"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	677	3467937	19.5
	"2001"	"2001"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	30066	3467937	867.0
	"2001"	"2001"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	1662	12298970	13.5
	"2001"	"2001"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	932	12298970	7.6
	"2001"	"2001"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	129635	12298970	1054.0
	"2001"	"2001"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	251	1057142	23.7
	"2001"	"2001"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	166	1057142	15.7
	"2001"	"2001"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10017	1057142	947.6
	"2001"	"2001"	"South Carolina"	"45"	"Drug-induced causes"	"D"	665	4064995	16.4
	"2001"	"2001"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	697	4064995	17.1
	"2001"	"2001"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	36568	4064995	899.6
	"2001"	"2001"	"South Dakota"	"46"	"Drug-induced causes"	"D"	92	757972	12.1
	"2001"	"2001"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	131	757972	17.3
	"2001"	"2001"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	6916	757972	912.4
	"2001"	"2001"	"Tennessee"	"47"	"Drug-induced causes"	"D"	981	5750789	17.1
	"2001"	"2001"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	700	5750789	12.2
	"2001"	"2001"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	55079	5750789	957.8
	"2001"	"2001"	"Texas"	"48"	"Drug-induced causes"	"D"	3850	21319622	18.1
	"2001"	"2001"	"Texas"	"48"	"Alcohol-induced causes"	"A"	2375	21319622	11.1
	"2001"	"2001"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	152590	21319622	715.7
	"2001"	"2001"	"Utah"	"49"	"Drug-induced causes"	"D"	302	2283715	13.2
	"2001"	"2001"	"Utah"	"49"	"Alcohol-induced causes"	"A"	238	2283715	10.4
	"2001"	"2001"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	12631	2283715	553.1
	"2001"	"2001"	"Vermont"	"50"	"Drug-induced causes"	"D"	194	612223	31.7
	"2001"	"2001"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	99	612223	16.2
	"2001"	"2001"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5200	612223	849.4
	"2001"	"2001"	"Virginia"	"51"	"Drug-induced causes"	"D"	938	7198362	13.0
	"2001"	"2001"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	697	7198362	9.7
	"2001"	"2001"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	56234	7198362	781.2
	"2001"	"2001"	"Washington"	"53"	"Drug-induced causes"	"D"	1405	5985722	23.5
	"2001"	"2001"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1071	5985722	17.9
	"2001"	"2001"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	44571	5985722	744.6
	"2001"	"2001"	"West Virginia"	"54"	"Drug-induced causes"	"D"	470	1801481	26.1
	"2001"	"2001"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	316	1801481	17.5
	"2001"	"2001"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	20949	1801481	1162.9
	"2001"	"2001"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	839	5406835	15.5
	"2001"	"2001"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	833	5406835	15.4
	"2001"	"2001"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	46563	5406835	861.2
	"2001"	"2001"	"Wyoming"	"56"	"Drug-induced causes"	"D"	106	494657	21.4
	"2001"	"2001"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	109	494657	22.0
	"2001"	"2001"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4011	494657	810.9
	"2002"	"2002"	"Alabama"	"01"	"Drug-induced causes"	"D"	495	4480089	11.0
	"2002"	"2002"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	404	4480089	9.0
	"2002"	"2002"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	46004	4480089	1026.9
	"2002"	"2002"	"Alaska"	"02"	"Drug-induced causes"	"D"	142	642337	22.1
	"2002"	"2002"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	213	642337	33.2
	"2002"	"2002"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	2972	642337	462.7
	"2002"	"2002"	"Arizona"	"04"	"Drug-induced causes"	"D"	1049	5396255	19.4
	"2002"	"2002"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	888	5396255	16.5
	"2002"	"2002"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	42681	5396255	790.9
	"2002"	"2002"	"Arkansas"	"05"	"Drug-induced causes"	"D"	370	2705927	13.7
	"2002"	"2002"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	286	2705927	10.6
	"2002"	"2002"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	28500	2705927	1053.2
	"2002"	"2002"	"California"	"06"	"Drug-induced causes"	"D"	7004	34871843	20.1
	"2002"	"2002"	"California"	"06"	"Alcohol-induced causes"	"A"	6130	34871843	17.6
	"2002"	"2002"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	234049	34871843	671.2
	"2002"	"2002"	"Colorado"	"08"	"Drug-induced causes"	"D"	1623	4490406	36.1
	"2002"	"2002"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1139	4490406	25.4
	"2002"	"2002"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	29067	4490406	647.3
	"2002"	"2002"	"Connecticut"	"09"	"Drug-induced causes"	"D"	559	3458749	16.2
	"2002"	"2002"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	441	3458749	12.8
	"2002"	"2002"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	30075	3458749	869.5
	"2002"	"2002"	"Delaware"	"10"	"Drug-induced causes"	"D"	137	806169	17.0
	"2002"	"2002"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	176	806169	21.8
	"2002"	"2002"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	6844	806169	849.0
	"2002"	"2002"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	144	573158	25.1
	"2002"	"2002"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	159	573158	27.7
	"2002"	"2002"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	5838	573158	1018.6
	"2002"	"2002"	"Florida"	"12"	"Drug-induced causes"	"D"	3197	16689370	19.2
	"2002"	"2002"	"Florida"	"12"	"Alcohol-induced causes"	"A"	2332	16689370	14.0
	"2002"	"2002"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	167421	16689370	1003.2
	"2002"	"2002"	"Georgia"	"13"	"Drug-induced causes"	"D"	1079	8508256	12.7
	"2002"	"2002"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	988	8508256	11.6
	"2002"	"2002"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	65315	8508256	767.7
	"2002"	"2002"	"Hawaii"	"15"	"Drug-induced causes"	"D"	160	1239613	12.9
	"2002"	"2002"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	118	1239613	9.5
	"2002"	"2002"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	8800	1239613	709.9
	"2002"	"2002"	"Idaho"	"16"	"Drug-induced causes"	"D"	272	1340372	20.3
	"2002"	"2002"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	206	1340372	15.4
	"2002"	"2002"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	9912	1340372	739.5
	"2002"	"2002"	"Illinois"	"17"	"Drug-induced causes"	"D"	1742	12525556	13.9
	"2002"	"2002"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	1261	12525556	10.1
	"2002"	"2002"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	106558	12525556	850.7
	"2002"	"2002"	"Indiana"	"18"	"Drug-induced causes"	"D"	777	6155967	12.6
	"2002"	"2002"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	622	6155967	10.1
	"2002"	"2002"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	55317	6155967	898.6
	"2002"	"2002"	"Iowa"	"19"	"Drug-induced causes"	"D"	402	2934234	13.7
	"2002"	"2002"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	356	2934234	12.1
	"2002"	"2002"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	27945	2934234	952.4
	"2002"	"2002"	"Kansas"	"20"	"Drug-induced causes"	"D"	424	2713535	15.6
	"2002"	"2002"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	398	2713535	14.7
	"2002"	"2002"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	24981	2713535	920.6
	"2002"	"2002"	"Kentucky"	"21"	"Drug-induced causes"	"D"	804	4089875	19.7
	"2002"	"2002"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	501	4089875	12.2
	"2002"	"2002"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	40666	4089875	994.3
	"2002"	"2002"	"Louisiana"	"22"	"Drug-induced causes"	"D"	2870	4497267	63.8
	"2002"	"2002"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	515	4497267	11.5
	"2002"	"2002"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	41939	4497267	932.5
	"2002"	"2002"	"Maine"	"23"	"Drug-induced causes"	"D"	324	1295960	25.0
	"2002"	"2002"	"Maine"	"23"	"Alcohol-induced causes"	"A"	215	1295960	16.6
	"2002"	"2002"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	12654	1295960	976.4
	"2002"	"2002"	"Maryland"	"24"	"Drug-induced causes"	"D"	1027	5440389	18.9
	"2002"	"2002"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	687	5440389	12.6
	"2002"	"2002"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	43925	5440389	807.4
	"2002"	"2002"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	958	6417206	14.9
	"2002"	"2002"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	766	6417206	11.9
	"2002"	"2002"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	56788	6417206	884.9
	"2002"	"2002"	"Michigan"	"26"	"Drug-induced causes"	"D"	1811	10015710	18.1
	"2002"	"2002"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	1315	10015710	13.1
	"2002"	"2002"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	87502	10015710	873.6
